,news,prom,total,userID,user_express,category
3193,0,0,1,726958821537538048,1,2
3194,0,0,2,25387067,2,2
3195,2,0,3,264030010,1,0
3196,1,0,1,86039158,0,0
3197,0,0,1,2147748114,1,2
3198,0,1,2,25678238,1,1
3199,1,0,10,3435045072,9,2
3200,0,0,1,42584964,1,2
3201,1,1,2,227166509,0,0
3202,0,1,1,310553216,0,1
3203,0,0,1,3301524383,1,2
3204,1,0,1,844659868841607168,0,0
3205,0,0,1,751764763408003072,1,2
3206,0,0,1,16126050,1,2
3207,0,0,1,909081821085913088,1,2
3208,0,0,1,372894665,1,2
3209,1,1,4,14198330,2,2
3210,0,0,1,75967524,1,2
3211,1,0,1,3303622011,0,0
3212,0,0,3,1181199500,3,2
3213,0,1,4,29682159,3,2
3214,0,0,1,1302282565,1,2
3215,0,0,1,479035827,1,2
3216,0,0,1,361657807,1,2
3217,0,0,1,911317346,1,2
3218,0,0,1,628754349,1,2
3219,0,0,1,24699467,1,2
3220,1,0,1,9423992,0,0
3221,0,0,3,2499551,3,2
3222,0,0,1,2177333145,1,2
3223,0,2,2,252885723,0,1
3224,2,0,7,487197564,5,2
3225,0,0,2,820424154,2,2
3226,0,1,4,2401429393,3,2
3227,0,0,2,2970874508,2,2
3228,2,0,8,948200567196782592,6,2
3229,1,0,1,2278086139,0,0
3230,3,4,15,1295237064,8,2
3231,0,0,1,996468428335669248,1,2
3232,0,0,1,996798296445411328,1,2
3233,0,0,1,986305374171967488,1,2
3234,0,1,4,51761095,3,2
3235,0,0,1,122112815,1,2
3236,1,0,7,4818864191,6,2
3237,0,0,1,4544584692,1,2
3238,0,0,1,97791261,1,2
3239,1,0,1,996916579433697280,0,0
3240,0,2,5,309432919,3,2
3241,1,0,3,24374085,2,2
3242,0,0,1,1284108410,1,2
3243,0,0,2,970891188655067136,2,2
3244,0,0,1,785540004667912192,1,2
3245,0,0,3,996933521351565312,3,2
3246,1,0,1,2165481246,0,0
3247,0,0,1,701858610062602240,1,2
3248,0,0,2,1297731421,2,2
3249,0,0,1,377338349,1,2
3250,2,1,6,3425001165,3,2
3251,0,0,2,2290691247,2,2
3252,0,0,1,64827473,1,2
3253,0,0,1,362543851,1,2
3254,0,0,2,759660696,2,2
3255,0,0,2,798474996754579456,2,2
3256,0,0,1,3402087029,1,2
3257,0,0,2,16477192,2,2
3258,3,0,6,895353556500455424,3,0
3259,0,0,1,772469400,1,2
3260,0,0,1,2213075007,1,2
3261,1,0,2,263959661,1,0
3262,1,0,2,362048984,1,0
3263,0,0,1,942548581080227840,1,2
3264,0,1,1,3276137785,0,1
3265,0,0,1,3429913233,1,2
3266,0,1,2,539419937,1,1
3267,0,0,1,763194515125592064,1,2
3268,0,0,1,867159716,1,2
3269,0,0,4,857329128583966720,4,2
3270,0,0,1,90247974,1,2
3271,1,0,1,1716809588,0,0
3272,0,0,1,426337446,1,2
3273,0,0,2,939125836141223936,2,2
3274,0,1,1,996965844256047104,0,1
3275,1,0,1,2355087904,0,0
3276,0,0,1,708422356608221184,1,2
3277,1,4,6,232812328,1,1
3278,0,0,1,1550685582,1,2
3279,0,0,1,823365483558600704,1,2
3280,1,0,1,958163863479963648,0,0
3281,0,0,1,172647675,1,2
3282,0,0,1,828775930382471168,1,2
3283,0,0,1,949721081220231168,1,2
3284,0,1,2,283723348,1,1
3285,0,0,2,895010471589314560,2,2
3286,0,0,1,712647356,1,2
3287,0,0,1,1869928153,1,2
3288,0,0,1,877608678232387584,1,2
3289,0,0,1,16023098,1,2
3290,0,0,1,339121629,1,2
3291,0,0,1,166484603,1,2
3292,2,0,2,170075982,0,0
3293,1,0,2,587152115,1,0
3294,1,0,1,730192644899377152,0,0
3295,1,0,2,208919870,1,0
3296,1,0,1,2517646015,0,0
3297,1,0,2,29117080,1,0
3298,0,0,1,799251159231905792,1,2
3299,0,0,1,932683041864069120,1,2
3300,0,1,1,328208926,0,1
3301,0,1,1,243031002,0,1
3302,0,0,1,822826003143782400,1,2
3303,0,1,1,2229255356,0,1
3304,0,0,1,253706782,1,2
3305,0,1,3,982855304152010752,2,2
3306,0,0,1,298178271,1,2
3307,0,0,1,2770302606,1,2
3308,2,0,2,938340379,0,0
3309,1,0,2,1620806917,1,0
3310,1,0,1,706641609761292288,0,0
3311,1,0,2,935921951134007296,1,0
3312,0,1,1,968671590979424256,0,1
3313,1,1,2,917641112428400640,0,0
3314,5,0,6,15604572,1,0
3315,1,0,1,17369227,0,0
3316,0,0,1,57456455,1,2
3317,1,0,1,720705787220332544,0,0
3318,0,0,1,2841973129,1,2
3319,0,1,2,780702061,1,1
3320,0,1,1,553192028,0,1
3321,0,0,1,361605526,1,2
3322,0,1,1,4607487312,0,1
3323,0,1,1,701242137053110272,0,1
3324,0,0,2,3414579963,2,2
3325,0,0,1,896182410961989632,1,2
3326,1,0,1,492630758,0,0
3327,0,0,1,87357352,1,2
3328,0,0,1,44700235,1,2
3329,0,0,1,3041133226,1,2
3330,0,1,1,873156101335732224,0,1
3331,0,0,1,932404099483684864,1,2
3332,1,0,1,1368019177,0,0
3333,0,0,1,67117679,1,2
3334,0,0,1,443497189,1,2
3335,0,0,2,3435659345,2,2
3336,0,0,2,162289015,2,2
3337,0,1,1,69159306,0,1
3338,0,0,1,16994976,1,2
3339,0,0,2,65798919,2,2
3340,0,1,1,265726860,0,1
3341,1,0,1,2323054265,0,0
3342,0,0,1,636846186,1,2
3343,2,0,3,907263156929605632,1,0
3344,5,2,12,119827575,5,0
3345,0,0,1,792881529294761984,1,2
3346,0,0,1,313972094,1,2
3347,0,1,3,946528239933181952,2,2
3348,0,1,20,909584972561838080,19,2
3349,1,0,1,2397787244,0,0
3350,0,0,1,43250158,1,2
3351,0,1,1,752545148509233152,0,1
3352,0,0,1,346678137,1,2
3353,0,0,1,3184653265,1,2
3354,0,0,1,291446884,1,2
3355,0,0,1,2323897582,1,2
3356,0,0,1,4384858779,1,2
3357,0,0,1,3035580883,1,2
3358,0,1,1,20413662,0,1
3359,1,0,1,4779565035,0,0
3360,2,0,3,321745468,1,0
3361,1,0,1,2336930774,0,0
3362,1,0,1,116533346,0,0
3363,0,0,1,855060921798066176,1,2
3364,0,2,4,224309673,2,1
3365,0,1,1,3698997619,0,1
3366,0,1,1,20384034,0,1
3367,0,2,2,77874080,0,1
3368,0,0,1,15447527,1,2
3369,0,0,1,983592816864518144,1,2
3370,0,0,1,819052946,1,2
3371,1,0,1,1485965652,0,0
3372,0,0,1,74802161,1,2
3373,0,1,1,2355761720,0,1
3374,0,0,2,334453973,2,2
3375,2,3,10,2463854064,5,2
3376,0,2,2,424240008,0,1
3377,6,1,12,892374977562923008,5,0
3378,0,0,1,1161234300,1,2
3379,1,0,2,3075687858,1,0
3380,0,8,11,949128739761348608,3,1
3381,0,0,1,942902774093795328,1,2
3382,1,1,434,4019933895,432,2
3383,0,0,1,85343799,1,2
3384,0,0,1,596160066,1,2
3385,0,1,1,35732100,0,1
3386,0,1,1,85804548,0,1
3387,0,2,5,2835460627,3,2
3388,0,1,1,191715783,0,1
3389,0,1,1,242238348,0,1
3390,2,1,8,2413913117,5,2
3391,0,0,2,2810115467,2,2
3392,0,0,2,929875435080515584,2,2
3393,0,0,1,2501710982,1,2
3394,0,0,1,2866006527,1,2
3395,0,0,1,960350818414317568,1,2
3396,1,1,3,834956654,1,0
3397,0,0,1,851467421126885376,1,2
3398,3,1,5,905493650901229568,1,0
3399,1,0,1,2609532888,0,0
3400,1,0,2,17966574,1,0
3401,0,1,5,900351062976077824,4,2
3402,0,0,1,907773234694770688,1,2
3403,1,1,2,2696333256,0,0
3404,0,1,1,3062483090,0,1
3405,1,1,2,3239758881,0,0
3406,0,1,1,777231055224836096,0,1
3407,0,0,1,960978795955093504,1,2
3408,0,0,5,790281312561078272,5,2
3409,1,0,1,1656018487,0,0
3410,0,1,1,930423943516819456,0,1
3411,0,0,1,341655598,1,2
3412,1,0,1,2234202655,0,0
3413,1,0,2,1377379662,1,0
3414,1,0,1,2758424703,0,0
3415,0,0,1,15467229,1,2
3416,0,1,1,215001259,0,1
3417,1,0,2,772175932702412800,1,0
3418,0,1,1,69238273,0,1
3419,0,1,1,69237607,0,1
3420,0,0,1,478204394,1,2
3421,0,0,1,17001344,1,2
3422,0,0,2,50195850,2,2
3423,0,0,1,3284865456,1,2
3424,0,1,2,925019005127135232,1,1
3425,0,0,1,37047145,1,2
3426,0,0,1,3346655691,1,2
3427,0,0,1,31468297,1,2
3428,0,0,1,736012656,1,2
3429,0,0,3,628481284,3,2
3430,0,0,2,2872056512,2,2
3431,0,0,1,251696724,1,2
3432,0,0,1,1037711743,1,2
3433,0,2,4,4228734394,2,1
3434,1,1,2,217292080,0,0
3435,0,0,1,3313106415,1,2
3436,0,1,2,481574214,1,1
3437,0,1,1,2677538654,0,1
3438,1,0,1,1283967264,0,0
3439,0,2,2,2786735083,0,1
3440,0,0,1,940571558720016384,1,2
3441,4,4,14,821926037193752576,6,2
3442,0,1,6,796511128285106176,5,2
3443,2,0,2,3308055986,0,0
3444,0,0,1,2174655462,1,2
3445,0,0,1,2194725401,1,2
3446,0,0,1,549734779,1,2
3447,0,0,1,885679260,1,2
3448,0,0,2,828468102,2,2
3449,0,1,2,950727893541408768,1,1
3450,2,1,3,3150261589,0,0
3451,0,0,1,927555146393051136,1,2
3452,1,2,4,780469129778040832,1,1
3453,2,4,10,892192041723187200,4,1
3454,0,0,1,40408579,1,2
3455,0,0,1,1518267926,1,2
3456,1,1,4,518409106,2,2
3457,0,0,1,47767187,1,2
3458,0,0,1,607484976,1,2
3459,0,1,2,970842374657081344,1,1
3460,0,0,1,877213563697463296,1,2
3461,2,0,3,789783419660017664,1,0
3462,0,0,1,966557082068512768,1,2
3463,0,1,1,830623540101525504,0,1
3464,1,0,1,4921679952,0,0
3465,0,0,1,3100112608,1,2
3466,0,0,1,903599856673067008,1,2
3467,0,0,1,29578153,1,2
3468,0,0,1,621423050,1,2
3469,2,1,3,4107843975,0,0
3470,0,1,1,521838665,0,1
3471,1,0,2,28119151,1,0
3472,1,0,2,612813385,1,0
3473,0,0,2,23634839,2,2
3474,0,0,3,390113969,3,2
3475,0,0,1,35669288,1,2
3476,0,0,3,2706535723,3,2
3477,0,1,1,549727542,0,1
3478,1,0,7,2967298897,6,2
3479,0,0,1,621896777,1,2
3480,0,3,5,723209050314297344,2,1
3481,0,1,5,963172895794089984,4,2
3482,0,1,1,2848963701,0,1
3483,0,0,1,2421417327,1,2
3484,0,0,3,971551487070367744,3,2
3485,0,0,1,792927409,1,2
3486,0,1,1,139366406,0,1
3487,1,0,1,298337545,0,0
3488,0,0,1,4146030761,1,2
3489,0,4,8,2890122962,4,1
3490,0,0,1,2203511908,1,2
3491,0,0,1,32832593,1,2
3492,0,0,2,785868272,2,2
3493,0,0,1,973021432048369664,1,2
3494,0,0,1,976545871255908352,1,2
3495,0,0,1,226387328,1,2
3496,0,0,1,874235385823600640,1,2
3497,0,0,1,870520100234813440,1,2
3498,0,0,1,3373093311,1,2
3499,0,0,1,389763879,1,2
3500,0,0,2,864259464660213760,2,2
3501,0,0,2,860580009215488000,2,2
3502,0,1,2,2740380257,1,1
3503,0,0,1,974898354990866432,1,2
3504,0,1,2,473575688,1,1
3505,1,0,1,1093588550,0,0
3506,1,0,1,1317937904,0,0
3507,2,0,2,974038359839592448,0,0
3508,0,0,2,2831161442,2,2
3509,1,0,1,1394686213,0,0
3510,1,0,1,707374261132877824,0,0
3511,1,0,1,1062660440,0,0
3512,1,0,1,809934925163991040,0,0
3513,1,0,1,2427600384,0,0
3514,1,0,1,2919941590,0,0
3515,1,0,1,1328149824,0,0
3516,1,0,1,2242142703,0,0
3517,1,0,1,2547880266,0,0
3518,1,0,1,869236692154290176,0,0
3519,1,0,1,937439127867232256,0,0
3520,1,0,1,2781644070,0,0
3521,1,0,1,3251209878,0,0
3522,1,0,1,3301957067,0,0
3523,1,0,1,2871841413,0,0
3524,1,0,1,2583323562,0,0
3525,1,0,1,3619576933,0,0
3526,1,0,1,1489316412,0,0
3527,1,0,1,2809253128,0,0
3528,1,0,1,907292356952686592,0,0
3529,1,0,1,902252236839014400,0,0
3530,1,0,1,2845473578,0,0
3531,1,0,1,2496278208,0,0
3532,1,0,1,748257995390234624,0,0
3533,1,0,1,4319433253,0,0
3534,1,0,1,4176912672,0,0
3535,1,0,1,2271591982,0,0
3536,1,0,1,581006065,0,0
3537,1,0,1,706648218172522496,0,0
3538,1,0,1,3270331087,0,0
3539,1,0,1,2453553068,0,0
3540,1,0,1,3377534596,0,0
3541,1,0,1,701483853831995392,0,0
3542,1,0,1,728800296873267200,0,0
3543,1,0,1,71603803,0,0
3544,1,0,1,735553443620900864,0,0
3545,1,0,1,762969278639255552,0,0
3546,1,0,1,2222118830,0,0
3547,1,0,1,1263232327,0,0
3548,1,0,1,4006784954,0,0
3549,1,0,1,706878935234121728,0,0
3550,1,0,1,2384229385,0,0
3551,1,0,1,2950835447,0,0
3552,1,0,1,2588401459,0,0
3553,1,0,1,3117336515,0,0
3554,1,0,1,2362032062,0,0
3555,1,0,1,1287126931,0,0
3556,1,0,1,803339907179675648,0,0
3557,1,0,1,2891742419,0,0
3558,1,0,1,1556621106,0,0
3559,1,0,1,1375605548,0,0
3560,1,0,1,1254666378,0,0
3561,1,0,1,461524982,0,0
3562,1,0,1,821220393214242816,0,0
3563,1,0,1,2438992351,0,0
3564,1,0,1,719771973648310272,0,0
3565,1,0,1,2261019530,0,0
3566,1,0,1,4390150938,0,0
3567,1,0,1,2680411202,0,0
3568,1,0,1,2918005754,0,0
3569,1,0,1,2237103176,0,0
3570,1,0,1,2331083102,0,0
3571,1,0,1,3050077277,0,0
3572,1,0,1,2839418779,0,0
3573,1,0,1,4556172145,0,0
3574,1,0,1,2392013953,0,0
3575,1,0,1,627016751,0,0
3576,1,0,1,744248954162806784,0,0
3577,1,0,1,787796069291741184,0,0
3578,1,0,1,1679955955,0,0
3579,1,0,1,2505465204,0,0
3580,1,0,1,1869350984,0,0
3581,1,0,1,3521312066,0,0
3582,1,0,1,2857066555,0,0
3583,1,0,1,396264814,0,0
3584,1,0,1,3219510074,0,0
3585,1,0,1,1740453246,0,0
3586,1,0,1,409036147,0,0
3587,1,0,1,2360450942,0,0
3588,1,0,1,896260218178248704,0,0
3589,1,0,1,2499941137,0,0
3590,1,0,1,1260799656,0,0
3591,1,0,1,969516810,0,0
3592,1,0,1,1598888400,0,0
3593,1,0,1,379422051,0,0
3594,1,0,1,801911864074506240,0,0
3595,1,0,1,3103415871,0,0
3596,1,0,1,1851852390,0,0
3597,1,0,1,2782650684,0,0
3598,1,0,1,926582278897131520,0,0
3599,1,0,1,3082976628,0,0
3600,1,0,1,949104537213714432,0,0
3601,1,0,1,3375223093,0,0
3602,1,0,1,4704495740,0,0
3603,1,0,2,582280439,1,0
3604,1,0,1,4881360824,0,0
3605,1,0,1,2243413171,0,0
3606,1,0,1,3249209879,0,0
3607,1,0,1,510264426,0,0
3608,1,0,1,490720164,0,0
3609,1,0,1,4759223702,0,0
3610,1,0,1,2737846667,0,0
3611,1,0,1,749623036320636928,0,0
3612,1,0,1,2233643174,0,0
3613,1,0,1,1064442696,0,0
3614,1,0,1,2688633108,0,0
3615,1,0,1,750582456638640128,0,0
3616,1,0,1,2759199170,0,0
3617,1,0,1,745164003639341056,0,0
3618,1,0,1,1619056658,0,0
3619,1,0,1,522769948,0,0
3620,1,0,1,814276524,0,0
3621,1,0,1,941716020,0,0
3622,1,0,1,2322934462,0,0
3623,1,0,1,1740933511,0,0
3624,1,0,1,2997193604,0,0
3625,1,0,1,823294693312253952,0,0
3626,1,0,1,813175476403470336,0,0
3627,1,0,1,3605423596,0,0
3628,1,0,1,718837166,0,0
3629,1,0,1,777326411673575424,0,0
3630,1,0,1,762086362065403904,0,0
3631,1,0,1,740715643037585408,0,0
3632,1,0,1,2429293134,0,0
3633,1,0,1,805705721392173056,0,0
3634,1,0,1,569713155,0,0
3635,1,0,1,1326394399,0,0
3636,1,0,1,2347748450,0,0
3637,1,0,1,2848115002,0,0
3638,1,0,1,2760796142,0,0
3639,1,0,1,764260487596904448,0,0
3640,1,0,1,2471790679,0,0
3641,1,0,1,3035296022,0,0
3642,1,0,1,635258913,0,0
3643,1,0,1,2485637461,0,0
3644,1,0,1,1573312434,0,0
3645,1,0,1,3242701460,0,0
3646,1,0,1,2477372569,0,0
3647,1,0,1,2686123077,0,0
3648,1,0,1,1055706685,0,0
3649,1,0,1,2925147517,0,0
3650,1,0,1,3151835496,0,0
3651,1,0,1,1355580902,0,0
3652,1,0,1,613141239,0,0
3653,1,0,1,1473117955,0,0
3654,1,0,1,956549876,0,0
3655,1,0,1,3420695489,0,0
3656,1,0,1,2586243897,0,0
3657,1,0,1,1081331394,0,0
3658,1,0,1,2657420124,0,0
3659,1,0,1,2670191517,0,0
3660,1,0,1,1058724086,0,0
3661,1,0,1,619495186,0,0
3662,1,0,1,2262116858,0,0
3663,1,0,1,357247709,0,0
3664,1,0,1,2225645318,0,0
3665,1,0,1,1273046065,0,0
3666,1,0,1,2984916339,0,0
3667,1,0,1,704149767148822528,0,0
3668,1,0,1,1328197267,0,0
3669,1,0,1,1315551662,0,0
3670,1,0,1,2974106608,0,0
3671,1,0,1,811611198,0,0
3672,1,0,1,3656470577,0,0
3673,1,0,1,1535119020,0,0
3674,1,0,1,3013952335,0,0
3675,1,0,1,2377920970,0,0
3676,1,0,1,1046393796,0,0
3677,1,0,1,3137208911,0,0
3678,1,0,1,2671993094,0,0
3679,1,0,1,944824452843323392,0,0
3680,1,0,1,737690105117188096,0,0
3681,1,0,1,2266548769,0,0
3682,1,0,1,3247307730,0,0
3683,1,0,1,2790821455,0,0
3684,1,0,1,4219000873,0,0
3685,1,0,1,2961743478,0,0
3686,1,0,1,1557396157,0,0
3687,1,0,1,4326212420,0,0
3688,1,0,1,2159578749,0,0
3689,1,0,1,2922275868,0,0
3690,1,0,1,1672154138,0,0
3691,1,0,1,855285662190157824,0,0
3692,1,0,1,777164364,0,0
3693,1,0,1,1054079178,0,0
3694,1,0,1,487170100,0,0
3695,1,0,1,945926661039644672,0,0
3696,1,0,1,616567651,0,0
3697,1,0,1,719261114836516864,0,0
3698,1,0,1,129597939,0,0
3699,1,0,1,2654247226,0,0
3700,1,0,1,777124700065452032,0,0
3701,1,0,1,752403670675836928,0,0
3702,1,0,1,2949930251,0,0
3703,1,0,1,33725929,0,0
3704,1,0,1,603948134,0,0
3705,1,0,1,2312978030,0,0
3706,1,0,1,904579166,0,0
3707,1,0,1,978133279474765824,0,0
3708,1,0,1,737416015781462016,0,0
3709,1,0,1,1229642922,0,0
3710,1,0,1,2488461566,0,0
3711,1,0,1,2895010123,0,0
3712,1,0,1,3279957368,0,0
3713,1,0,1,857268253,0,0
3714,1,0,1,784835714856816640,0,0
3715,1,0,1,3085781618,0,0
3716,1,0,1,3045095019,0,0
3717,1,0,1,1512384559,0,0
3718,1,0,1,633316175,0,0
3719,1,0,1,760360916,0,0
3720,1,0,1,2344394034,0,0
3721,1,0,1,2802306114,0,0
3722,1,0,1,3253952942,0,0
3723,1,0,1,4473791483,0,0
3724,1,0,1,738298807,0,0
3725,1,0,1,1276507512,0,0
3726,1,0,1,3963647120,0,0
3727,1,0,1,2762612326,0,0
3728,1,0,1,1452943087,0,0
3729,1,0,1,2488154612,0,0
3730,1,0,1,2974047820,0,0
3731,1,0,1,2413493030,0,0
3732,1,0,1,756988520258863104,0,0
3733,1,0,1,3024870583,0,0
3734,1,0,1,716149777,0,0
3735,1,0,1,4921051221,0,0
3736,1,0,1,2681022301,0,0
3737,1,0,1,1051461846,0,0
3738,1,0,1,1084715125,0,0
3739,1,0,1,4297287972,0,0
3740,1,0,1,774467179920101376,0,0
3741,1,0,1,832210424,0,0
3742,1,0,1,1113186001,0,0
3743,1,0,1,2264969012,0,0
3744,1,0,1,2833817773,0,0
3745,1,0,1,1249912016,0,0
3746,1,0,1,2233623271,0,0
3747,1,0,1,847972100208029696,0,0
3748,1,0,1,2946150193,0,0
3749,1,0,1,2434173782,0,0
3750,1,0,1,930278756333207552,0,0
3751,1,0,1,1209863569,0,0
3752,1,0,1,2994967951,0,0
3753,1,0,1,844032799300505600,0,0
3754,1,0,1,1963774303,0,0
3755,0,2,2,4635899237,0,1
3756,0,0,1,245680561,1,2
3757,0,0,1,1180527991,1,2
3758,0,1,1,748383512,0,1
3759,2,4,11,867170489986412544,5,2
3760,0,0,2,923470344,2,2
3761,1,0,1,738495093120872448,0,0
3762,1,0,1,2958871916,0,0
3763,1,0,1,470310237,0,0
3764,1,0,1,3008914478,0,0
3765,1,0,1,3295345767,0,0
3766,1,0,1,1597207124,0,0
3767,1,0,1,926597251,0,0
3768,1,0,1,1242854352,0,0
3769,1,0,1,3296839490,0,0
3770,1,0,1,3050568371,0,0
3771,1,0,1,3310853283,0,0
3772,1,0,1,2961852487,0,0
3773,1,0,1,1083449893,0,0
3774,1,0,1,2779010688,0,0
3775,1,0,1,2201323589,0,0
3776,1,0,1,909692744758464512,0,0
3777,1,0,1,297159787,0,0
3778,1,0,1,870029017239273472,0,0
3779,1,0,1,3583654216,0,0
3780,1,0,1,788155315,0,0
3781,1,0,1,985823323,0,0
3782,1,0,1,3120781699,0,0
3783,1,0,1,2964043544,0,0
3784,1,0,1,4773984871,0,0
3785,1,0,1,904882850,0,0
3786,1,0,1,2471772205,0,0
3787,1,0,1,549740976,0,0
3788,1,0,1,775100492,0,0
3789,1,0,1,760029241018753024,0,0
3790,1,0,1,2845251960,0,0
3791,1,0,1,1692468506,0,0
3792,1,0,1,2721197271,0,0
3793,1,0,1,2664985425,0,0
3794,1,0,1,813485228396335104,0,0
3795,1,0,1,2495779657,0,0
3796,1,0,1,809410656,0,0
3797,1,0,1,2797035902,0,0
3798,1,0,1,374180414,0,0
3799,1,0,1,1558854510,0,0
3800,1,0,1,2434537202,0,0
3801,1,0,1,315531823,0,0
3802,1,0,1,2176231631,0,0
3803,1,0,1,1640642586,0,0
3804,1,0,1,2432043702,0,0
3805,1,0,1,427478667,0,0
3806,1,0,1,2193971647,0,0
3807,1,0,1,2789182525,0,0
3808,1,0,1,2543838321,0,0
3809,1,0,1,2668411772,0,0
3810,1,0,1,2217203876,0,0
3811,1,0,1,2547391136,0,0
3812,1,0,1,2658498454,0,0
3813,1,0,1,403051100,0,0
3814,1,0,1,489979379,0,0
3815,1,0,1,2272196867,0,0
3816,1,0,1,924282522351087616,0,0
3817,1,0,1,2896093093,0,0
3818,1,0,1,337452000,0,0
3819,1,0,1,1912973815,0,0
3820,0,0,1,19134048,1,2
3821,1,0,1,3025856723,0,0
3822,1,0,1,2724811591,0,0
3823,1,0,1,4818189221,0,0
3824,1,0,1,751893269575938048,0,0
3825,1,0,1,3322249859,0,0
3826,1,0,1,794192545,0,0
3827,1,0,1,2750198291,0,0
3828,1,0,1,3089486518,0,0
3829,1,0,1,1450146066,0,0
3830,1,0,1,2413208922,0,0
3831,1,0,1,3189359888,0,0
3832,1,0,1,366816939,0,0
3833,1,0,1,827347656074723328,0,0
3834,1,0,1,2292086557,0,0
3835,1,0,1,1104155276,0,0
3836,1,0,1,2859338310,0,0
3837,1,0,1,1918585628,0,0
3838,1,0,1,528521855,0,0
3839,1,0,1,2857750661,0,0
3840,1,0,1,3497722701,0,0
3841,0,0,1,19476486,1,2
3842,0,0,1,1727238523,1,2
3843,0,0,3,905622334572244992,3,2
3844,0,0,1,865066811833937920,1,2
3845,0,1,1,375466224,0,1
3846,0,0,1,43459274,1,2
3847,0,0,1,259631604,1,2
3848,0,0,1,250903729,1,2
3849,1,0,1,531810516,0,0
3850,1,0,1,808111251029114880,0,0
3851,1,0,1,734181197090332672,0,0
3852,1,0,1,612585836,0,0
3853,1,0,1,2571852044,0,0
3854,1,0,1,4774967512,0,0
3855,1,0,1,724722640510922752,0,0
3856,1,0,1,1337637007,0,0
3857,0,0,1,811066841456148480,1,2
3858,0,0,1,856218423562514432,1,2
3859,0,0,1,3269734628,1,2
3860,0,0,1,45652757,1,2
3861,0,0,1,1048872067,1,2
3862,1,0,1,2695793560,0,0
3863,1,0,1,3083364673,0,0
3864,1,0,1,2374057164,0,0
3865,1,0,1,609723396,0,0
3866,1,0,1,726644124,0,0
3867,1,0,1,4151006014,0,0
3868,0,0,4,185021172,4,2
3869,1,0,1,537905562,0,0
3870,1,0,1,3280035476,0,0
3871,1,0,1,3286999963,0,0
3872,1,0,2,217574786,1,0
3873,0,0,3,326997590,3,2
3874,0,0,1,1177868167,1,2
3875,0,0,1,944034521485271040,1,2
3876,1,0,2,58610120,1,0
3877,0,0,1,2157725934,1,2
3878,0,0,1,1385959248,1,2
3879,0,0,1,340944835,1,2
3880,0,1,2,347404913,1,1
3881,0,0,1,368704082,1,2
3882,1,0,1,1559349733,0,0
3883,1,0,1,2791134121,0,0
3884,1,0,1,1119357290,0,0
3885,1,0,1,711077627679756288,0,0
3886,1,0,1,2588822671,0,0
3887,1,0,1,335645626,0,0
3888,1,0,1,2916067032,0,0
3889,1,0,1,2680646694,0,0
3890,1,0,1,1548604843,0,0
3891,0,0,1,3053854771,1,2
3892,1,1,4,813411287262789632,2,2
3893,0,0,3,2253201596,3,2
3894,0,0,1,3272572147,1,2
3895,0,1,2,927330288,1,1
3896,0,0,1,3077958972,1,2
3897,0,1,1,2285976126,0,1
3898,0,1,1,538398837,0,1
3899,0,0,1,81926731,1,2
3900,1,0,1,207219347,0,0
3901,0,0,2,2939918585,2,2
3902,1,0,1,2769858916,0,0
3903,1,0,1,2482152674,0,0
3904,1,0,1,2873364197,0,0
3905,1,0,1,4693614859,0,0
3906,0,1,2,19918784,1,1
3907,0,2,2,4498309337,0,1
3908,0,2,6,722205079894241280,4,2
3909,0,0,2,330010182,2,2
3910,0,0,1,130958331,1,2
3911,0,1,1,47747443,0,1
3912,0,0,1,96168068,1,2
3913,1,0,1,17147717,0,0
3914,0,1,1,448307254,0,1
3915,0,0,1,33304539,1,2
3916,0,0,1,1365213912,1,2
3917,0,0,1,775552375482421248,1,2
3918,0,0,1,2738888300,1,2
3919,1,0,1,1486539625,0,0
3920,1,0,1,2847259527,0,0
3921,1,0,1,4471846994,0,0
3922,0,0,2,1197643914,2,2
3923,0,0,1,149555621,1,2
3924,0,1,2,941005175879323648,1,1
3925,2,0,5,96912801,3,2
3926,0,1,1,426281310,0,1
3927,0,0,2,1365319898,2,2
3928,0,0,1,22828837,1,2
3929,1,0,1,3127593057,0,0
3930,1,0,1,973132214,0,0
3931,0,1,1,1324637184,0,1
3932,0,0,1,371568883,1,2
3933,0,0,1,765819494178648064,1,2
3934,0,0,1,3295791630,1,2
3935,0,0,1,3441627315,1,2
3936,1,0,4,857452044315090944,3,2
3937,0,1,1,2509441005,0,1
3938,0,1,1,847778593,0,1
3939,0,0,1,87008467,1,2
3940,1,0,1,72295170,0,0
3941,0,0,1,1317458870,1,2
3942,0,0,1,938144511968141312,1,2
3943,0,0,1,329830624,1,2
3944,0,0,1,351352317,1,2
3945,1,0,1,29123420,0,0
3946,0,0,1,8546612,1,2
3947,1,0,1,914305988806639616,0,0
3948,0,0,1,4048871119,1,2
3949,0,0,1,938393805681774592,1,2
3950,0,0,1,55100843,1,2
3951,0,0,1,76820767,1,2
3952,0,0,1,747812820301950976,1,2
3953,0,1,1,982271201648103424,0,1
3954,0,1,1,971381679959900160,0,1
3955,1,0,1,969745238,0,0
3956,0,0,1,844711819,1,2
3957,0,0,1,554363092,1,2
3958,0,0,1,2340225285,1,2
3959,0,1,1,850056980,0,1
3960,1,0,2,4670159238,1,0
3961,1,0,1,968265767492796416,0,0
3962,0,0,1,2936063290,1,2
3963,0,0,1,2366427230,1,2
