,tweetID,url,type,title,location,language
1901,1039932213356310528,http://twitter.com/LegalLevy/status/1039932213356310528,Twitter,,"Philadelphia, PA, USA",en
1902,1007790886422540294,http://twitter.com/realfancyharold/status/1007790886422540294,Twitter,,USA,en
1903,985490123977609216,http://twitter.com/Stephen_40s/status/985490123977609216,Twitter,,GBR,en
1904,961454453550350336,http://twitter.com/Carterv_511/status/961454453550350336,Twitter,,USA,en
1905,1016761397739335680,http://twitter.com/EightVape/status/1016761397739335680,Twitter,,"Las Vegas, NV, USA",en
1906,961439865433976832,http://twitter.com/Timbester98/status/961439865433976832,Twitter,,,en
1907,961642602901725189,http://twitter.com/erinbrovvn/status/961642602901725189,Twitter,,,en
1908,1040246895321522177,http://twitter.com/NJTrip/status/1040246895321522177,Twitter,,"Trenton, NJ, USA",en
1909,1039905275795390466,http://twitter.com/pmalanowski/status/1039905275795390466,Twitter,,,en
1910,961404843213709313,http://twitter.com/i_susser/status/961404843213709313,Twitter,,USA,en
1911,951014419907059712,http://twitter.com/UrBoiSaucy/status/951014419907059712,Twitter,,,en
1912,1019292514489176064,http://twitter.com/TheVapingNews/status/1019292514489176064,Twitter,,"London, Greater London, GBR",en
1913,983006401512566784,http://twitter.com/skrymir42/status/983006401512566784,Twitter,,"Ottawa, ON, CAN",en
1914,1000946706425364480,http://twitter.com/DamingDai/status/1000946706425364480,Twitter,,"Shenzhen, Guangdong, CHN",en
1915,961567128712351744,http://twitter.com/305JustinMartin/status/961567128712351744,Twitter,,"Miami, FL, USA",en
1916,962014058974126080,http://twitter.com/OtherKrab/status/962014058974126080,Twitter,,"Manchester, North West, GBR",en
1917,961661508857028608,http://twitter.com/kodaa22/status/961661508857028608,Twitter,,USA,en
1918,1012369346935521280,http://twitter.com/LobbyHobby2/status/1012369346935521280,Twitter,,"Washington, DC, DC, USA",en
1919,1025156777053184000,http://twitter.com/ThatVapeDude_LA/status/1025156777053184000,Twitter,,"Los Angeles, CA, USA",en
1920,961488142296592384,http://twitter.com/ConnorBadlam/status/961488142296592384,Twitter,,,en
1921,961422849272696832,http://twitter.com/Muniz_Derek/status/961422849272696832,Twitter,,"NJ, USA",en
1922,959565425171251200,http://twitter.com/InspireMalibu/status/959565425171251200,Twitter,,"CA, USA",en
1923,961419148017520640,http://twitter.com/katie_patel97/status/961419148017520640,Twitter,,USA,en
1924,1035050902942449664,http://twitter.com/G_B_B_Music/status/1035050902942449664,Twitter,,"AL, USA",en
1925,959209152546529281,http://twitter.com/JuiceEFruit2015/status/959209152546529281,Twitter,,"Bournemouth, South West, GBR",en
1926,961797796075589632,http://twitter.com/MarkPillion/status/961797796075589632,Twitter,,USA,en
1927,1029044098202787841,http://twitter.com/mywhv/status/1029044098202787841,Twitter,,USA,en
1928,982677474495508481,http://twitter.com/mihotep/status/982677474495508481,Twitter,,,en
1929,1008831953292943360,http://twitter.com/Wynwoods_GnV/status/1008831953292943360,Twitter,,"Miami, FL 33137, USA",en
1930,961415287038992389,http://twitter.com/tanner_gold13/status/961415287038992389,Twitter,,USA,en
1931,1042183743073660929,http://twitter.com/sean_hanlon/status/1042183743073660929,Twitter,,,en
1932,1021995475598299137,http://twitter.com/raidesuu/status/1021995475598299137,Twitter,,"Seattle, WA, USA",en
1933,1038269166623440896,http://twitter.com/clrnzllyncltre/status/1038269166623440896,Twitter,,"Manila, National Capital Region, PHL",en
1934,985490938352078849,http://twitter.com/local_vaper/status/985490938352078849,Twitter,,"ON, CAN",en
1935,982598886396170244,http://twitter.com/Raithtech_UK/status/982598886396170244,Twitter,,GBR,en
1936,998401384125841410,http://twitter.com/TommyDay333/status/998401384125841410,Twitter,,,en
1937,924262513461661698,http://twitter.com/OvertonPeter/status/924262513461661698,Twitter,,"Liverpool, North West, GBR",en
1938,961464318008217600,http://twitter.com/swellerphinx3/status/961464318008217600,Twitter,,"Phoenix, AZ, USA",en
1939,1008506794975617026,http://twitter.com/Vaping360/status/1008506794975617026,Twitter,,USA,en
1940,961473685080199169,http://twitter.com/Stephen_Wright3/status/961473685080199169,Twitter,,"MA, USA",en
1941,1021785750197682176,http://twitter.com/storiesflowcom/status/1021785750197682176,Twitter,,,en
1942,961457120846712832,http://twitter.com/Anthonysperry02/status/961457120846712832,Twitter,,,en
1943,1040257339817959426,http://twitter.com/bridgetwhitlow/status/1040257339817959426,Twitter,,"San Francisco, CA, USA",en
1944,975785446088290304,http://twitter.com/EonSmoke/status/975785446088290304,Twitter,,"New York, NY, USA",en
1945,961466474136252416,http://twitter.com/ArisTommy/status/961466474136252416,Twitter,,,en
1946,961401187537956865,http://twitter.com/abarbaro8/status/961401187537956865,Twitter,,,en
1947,1035793718102478848,http://twitter.com/JahnBarris/status/1035793718102478848,Twitter,,"Los Angeles, CA, USA",en
1948,1040741015072661504,http://twitter.com/WikiPhotoFight/status/1040741015072661504,Twitter,,"Seattle, WA, USA",en
1949,982598981976051712,http://twitter.com/Vapingit/status/982598981976051712,Twitter,,USA,en
1950,1001540267080548353,http://twitter.com/QuizizzMemes/status/1001540267080548353,Twitter,,,en
1951,969323526107869184,http://twitter.com/Rilesm5/status/969323526107869184,Twitter,,"Chicago, IL, USA",en
1952,1022879791777804289,http://twitter.com/WantNews/status/1022879791777804289,Twitter,,,en
1953,984145670398410753,http://twitter.com/hypnoticsmokes1/status/984145670398410753,Twitter,,,en
1954,983001318561214464,http://twitter.com/TessAmeloot/status/983001318561214464,Twitter,,"Oshawa, ON, CAN",en
1955,961405126866079749,http://twitter.com/Seth2Harvey/status/961405126866079749,Twitter,,,en
1956,962163872424751104,http://twitter.com/AbigailJacobs11/status/962163872424751104,Twitter,,,en
1957,961406681426092032,http://twitter.com/samjarin/status/961406681426092032,Twitter,,USA,en
1958,961476658611007488,http://twitter.com/BriannaStiegler/status/961476658611007488,Twitter,,"New York, NY, USA",en
1959,1021975181722566656,http://twitter.com/supremeplug973/status/1021975181722566656,Twitter,,"New York, NY, USA",en
1960,961590895589167105,http://twitter.com/dshawz17/status/961590895589167105,Twitter,,USA,en
1961,989142167481446400,http://twitter.com/RegWatchCanada/status/989142167481446400,Twitter,,"Vancouver, BC, CAN",en
1962,961673334827241473,http://twitter.com/kmaigs/status/961673334827241473,Twitter,,USA,en
1963,1035126728476295169,http://twitter.com/GonzaloAscanio/status/1035126728476295169,Twitter,,"Canary Is, ESP",en
1964,961677634227851264,http://twitter.com/str0998/status/961677634227851264,Twitter,,,en
1965,1035292104681877504,http://twitter.com/coastnewsgroup/status/1035292104681877504,Twitter,,"Oceanside, CA, USA",en
1966,972625381709795329,http://twitter.com/BoulderVaporH/status/972625381709795329,Twitter,,USA,en
1967,961724693756727296,http://twitter.com/LukeHeniff/status/961724693756727296,Twitter,,USA,en
1968,1029535864106479616,http://twitter.com/JeffSline09/status/1029535864106479616,Twitter,,,en
1969,982604768886468608,http://twitter.com/ItsJohnConner/status/982604768886468608,Twitter,,"Olympia, WA, USA",en
1970,1019250399293902849,http://twitter.com/JUULvapor/status/1019250399293902849,Twitter,,"San Francisco, CA, USA",en
1971,1039183778244120576,http://twitter.com/EcigVapingDeals/status/1039183778244120576,Twitter,,"Los Angeles, CA, USA",en
1972,961417628878336000,http://twitter.com/Iamthachozenone/status/961417628878336000,Twitter,,,en
1973,961399199177863171,http://twitter.com/HaskelM/status/961399199177863171,Twitter,,USA,en
1974,962017669519151104,http://twitter.com/Nathalieeelynn/status/962017669519151104,Twitter,,"TX, USA",en
1975,956925450634383360,http://twitter.com/Smoke_N_Stuff/status/956925450634383360,Twitter,,USA,en
1976,924261978624970757,http://twitter.com/justinsill12/status/924261978624970757,Twitter,,,en
1977,1003638624317997056,http://twitter.com/PHGSU/status/1003638624317997056,Twitter,,"Atlanta, GA, USA",en
1978,1025510994200735746,http://twitter.com/EonSmoke/status/1025510994200735746,Twitter,,"New York, NY, USA",en
1979,982739861462552577,http://twitter.com/ff_Stoken/status/982739861462552577,Twitter,,IDN,en
1980,982687117330432002,http://twitter.com/AngelTibbs/status/982687117330432002,Twitter,,,en
1981,961421737110966272,http://twitter.com/CarterNelson21/status/961421737110966272,Twitter,,,en
1982,1022434558904623104,http://twitter.com/VapeUKNetwork/status/1022434558904623104,Twitter,,GBR,en
1983,909635518899429376,http://twitter.com/buzzjr523/status/909635518899429376,Twitter,,,en
1984,1006524577436930048,http://twitter.com/mathompson16/status/1006524577436930048,Twitter,,,en
1985,961488916502208512,http://twitter.com/pulse50/status/961488916502208512,Twitter,,NLD,en
1986,1000052867053576193,http://twitter.com/Cuattherock/status/1000052867053576193,Twitter,,"Greenville, SC, USA",en
1987,961496930043006976,http://twitter.com/CanonLamb/status/961496930043006976,Twitter,,"Cleveland, OH, USA",en
1988,961467381234184193,http://twitter.com/GillBilly_/status/961467381234184193,Twitter,,USA,en
1989,1021844246238769152,http://twitter.com/supremeplug973/status/1021844246238769152,Twitter,,"New York, NY, USA",en
1990,993549842067537931,http://twitter.com/JUULvapor/status/993549842067537931,Twitter,,"San Francisco, CA, USA",en
1991,1001669205664583680,http://twitter.com/mihotep/status/1001669205664583680,Twitter,,,en
1992,961608252151787520,http://twitter.com/rcocanougher13/status/961608252151787520,Twitter,,"Bowling Green, KY, USA",en
1993,1000051133740564480,http://twitter.com/TheArrowVA/status/1000051133740564480,Twitter,,,en
1994,961475002964078594,http://twitter.com/AshleyyFerraro/status/961475002964078594,Twitter,,"Tallahassee, FL, USA",en
1995,961444339418361856,http://twitter.com/Samantha_Tinney/status/961444339418361856,Twitter,,"SC, USA",en
1996,1040291848630153216,http://twitter.com/bridgetwhitlow/status/1040291848630153216,Twitter,,"San Francisco, CA, USA",en
1997,951518961862144000,http://twitter.com/AboutTobacco/status/951518961862144000,Twitter,,,en
1998,961982270709084167,http://twitter.com/sohum_patel/status/961982270709084167,Twitter,,"Hartford, CT, USA",en
1999,961755447966433282,http://twitter.com/RDBlur/status/961755447966433282,Twitter,,"Philadelphia, PA, USA",en
2000,961414732027781120,http://twitter.com/Isabelle_Monnin/status/961414732027781120,Twitter,,"Charleston, SC, USA",en
2001,989332193179787273,http://twitter.com/JeffaStier/status/989332193179787273,Twitter,,BRA,en
2002,961499782526185472,http://twitter.com/maggieburgoss/status/961499782526185472,Twitter,,,en
2003,1022544207280521216,http://twitter.com/whycherrywhy/status/1022544207280521216,Twitter,,"Detroit, MI, USA",en
2004,961481509151571968,http://twitter.com/evewinters35/status/961481509151571968,Twitter,,,en
2005,931371453404065792,http://twitter.com/MikeLaCrosseWBZ/status/931371453404065792,Twitter,,"Boston, MA, USA",en
2006,961427897155248128,http://twitter.com/Trey__Jeffries/status/961427897155248128,Twitter,,"Raleigh, NC, USA",en
2007,961401171700305921,http://twitter.com/MattLownes/status/961401171700305921,Twitter,,USA,en
2008,1038452396698095616,http://twitter.com/kitecharger/status/1038452396698095616,Twitter,,,en
2009,961535709726298112,http://twitter.com/markse68/status/961535709726298112,Twitter,,,en
2010,930221092655919104,http://twitter.com/CirrusSmokeShop/status/930221092655919104,Twitter,,"Ft Myers, FL 33907, USA",en
2011,982625432762806272,http://twitter.com/Katmandu13/status/982625432762806272,Twitter,,"ON, CAN",en
2012,1038502395603546117,http://twitter.com/SascoIndustries/status/1038502395603546117,Twitter,,,en
2013,961400473050902528,http://twitter.com/Jose_T6/status/961400473050902528,Twitter,,USA,en
2014,961438071894888448,http://twitter.com/g_schultz33/status/961438071894888448,Twitter,,USA,en
2015,976864145432817664,http://twitter.com/ethanbradley52/status/976864145432817664,Twitter,,,en
2016,961437583522893825,http://twitter.com/GregoryHokanson/status/961437583522893825,Twitter,,"Boston, MA, USA",en
2017,961438599001632768,http://twitter.com/TylerDufresne/status/961438599001632768,Twitter,,"MA, USA",en
2018,1040739492926316544,http://twitter.com/SmokersMatch/status/1040739492926316544,Twitter,,,en
2019,961981413972201472,http://twitter.com/brettgoodrichh/status/961981413972201472,Twitter,,"San Bernardino, CA, USA",en
2020,961456665877913600,http://twitter.com/techtalknow/status/961456665877913600,Twitter,,USA,en
2021,959466037879148544,http://twitter.com/Smoke_N_Stuff/status/959466037879148544,Twitter,,USA,en
2022,1000270583269998593,http://twitter.com/3rdrockhome/status/1000270583269998593,Twitter,,USA,en
2023,961966906885509122,http://twitter.com/Piercebyrne21/status/961966906885509122,Twitter,,"NY, USA",en
2024,886840768991813632,http://twitter.com/Missspe/status/886840768991813632,Twitter,,NLD,en
2025,989605074082115587,http://twitter.com/williamenafox/status/989605074082115587,Twitter,,USA,en
2026,982577391246639104,http://twitter.com/pulse50/status/982577391246639104,Twitter,,NLD,en
2027,1038581394258239490,http://twitter.com/VapeHawk/status/1038581394258239490,Twitter,,USA,en
2028,914885960592248838,http://twitter.com/local_vaper/status/914885960592248838,Twitter,,"ON, CAN",en
2029,961493111452127232,http://twitter.com/Josh_Ejk_/status/961493111452127232,Twitter,,USA,en
2030,961519856716693505,http://twitter.com/Alex51Padilla/status/961519856716693505,Twitter,,"Aberdeen, WA, USA",en
2031,961724675494686720,http://twitter.com/julian_vargas29/status/961724675494686720,Twitter,,"Gainesville, FL, USA",en
2032,961722631832637441,http://twitter.com/SmoqueVapors/status/961722631832637441,Twitter,,USA,en
2033,961394363224895488,http://twitter.com/rovanomero/status/961394363224895488,Twitter,,USA,en
2034,938065810047856640,http://twitter.com/smokefreeKY/status/938065810047856640,Twitter,,"KY, USA",en
2035,1012366518108160000,http://twitter.com/USC/status/1012366518108160000,Twitter,,"Los Angeles, CA, USA",en
2036,1034584181152481280,http://twitter.com/eugenplaton/status/1034584181152481280,Twitter,,ROU,en
2037,961431235284340737,http://twitter.com/jvleblanc_/status/961431235284340737,Twitter,,,en
2038,962048491596931072,http://twitter.com/JeremyCLatrella/status/962048491596931072,Twitter,,"New York, NY, USA",en
2039,961489978575474688,http://twitter.com/J7Kennedy/status/961489978575474688,Twitter,,"Albany, NY, USA",en
2040,961757137687887872,http://twitter.com/faithhaasniebur/status/961757137687887872,Twitter,,"Omaha, NE, USA",en
2041,1022425239849000960,http://twitter.com/benoit_durand/status/1022425239849000960,Twitter,,,en
2042,961439512663609345,http://twitter.com/doncaesar7/status/961439512663609345,Twitter,,,en
2043,961656473305706496,http://twitter.com/rebeccaann__/status/961656473305706496,Twitter,,"Tallahassee, FL, USA",en
2044,961860470696165377,http://twitter.com/shotsbylogan/status/961860470696165377,Twitter,,"Seattle, WA, USA",en
2045,961436554580447232,http://twitter.com/sgriffin19/status/961436554580447232,Twitter,,"Boston, MA, USA",en
2046,981647501932441601,http://twitter.com/uulskins/status/981647501932441601,Twitter,,"Los Angeles, CA, USA",en
2047,1040051819999911944,http://twitter.com/Nicole010869521/status/1040051819999911944,Twitter,,,en
2048,961393889457459200,http://twitter.com/SullySales/status/961393889457459200,Twitter,,"Chicago, IL, USA",en
2049,962085912506183682,http://twitter.com/Abbbszeht/status/962085912506183682,Twitter,,"Columbus, OH, USA",en
2050,963392031166029825,http://twitter.com/Ballisticbadger/status/963392031166029825,Twitter,,"Ipswich, East, GBR",en
2051,1039917421421842433,http://twitter.com/CloudChasingUK/status/1039917421421842433,Twitter,,GBR,en
2052,1022472548351651841,http://twitter.com/Twigolet/status/1022472548351651841,Twitter,,"Southend-on-Sea, East, GBR",en
2053,961444807548768256,http://twitter.com/CescaAppice/status/961444807548768256,Twitter,,"New York, NY, USA",en
2054,1035299361339699202,http://twitter.com/ottens_tom/status/1035299361339699202,Twitter,,"IL, USA",en
2055,961957837558644736,http://twitter.com/pb0wling10/status/961957837558644736,Twitter,,,en
2056,981626204468887552,http://twitter.com/uulskins/status/981626204468887552,Twitter,,"Los Angeles, CA, USA",en
2057,1028662019111694336,http://twitter.com/Kennethpaynehu1/status/1028662019111694336,Twitter,,"Cincinnati, OH, USA",en
2058,1022420979635679232,http://twitter.com/NicotineSurveys/status/1022420979635679232,Twitter,,"Glasgow, South Western, GBR",en
2059,962027001925328896,http://twitter.com/beefstew88/status/962027001925328896,Twitter,,,en
2060,961775119373922305,http://twitter.com/crupi_crupi28/status/961775119373922305,Twitter,,,en
2061,1035477425348648960,http://twitter.com/amarthapa1812/status/1035477425348648960,Twitter,,,en
2062,962850910736134144,http://twitter.com/lildresodmg1/status/962850910736134144,Twitter,,"Houston, TX, USA",en
2063,1000380618071425024,http://twitter.com/WebWizSolutions/status/1000380618071425024,Twitter,,"New York, NY, USA",en
2064,1037151782554628096,http://twitter.com/suggthetugg/status/1037151782554628096,Twitter,,"OK, USA",en
2065,993295625709027328,http://twitter.com/TwitchSharer/status/993295625709027328,Twitter,,,en
2066,961403235637563400,http://twitter.com/FinnaJay/status/961403235637563400,Twitter,,USA,en
2067,961426155608924166,http://twitter.com/Nasir117/status/961426155608924166,Twitter,,"New York, NY, USA",en
2068,961687882598510592,http://twitter.com/king_nash10/status/961687882598510592,Twitter,,,en
2069,1002352217679122437,http://twitter.com/BriBri2214/status/1002352217679122437,Twitter,,,en
2070,961783065084354560,http://twitter.com/Petersjohn00/status/961783065084354560,Twitter,,"IL, USA",en
2071,961470305800720385,http://twitter.com/andrew_winnes/status/961470305800720385,Twitter,,USA,en
2072,1022465945758035969,http://twitter.com/grannylouisa/status/1022465945758035969,Twitter,,,en
2073,961474325915291648,http://twitter.com/xCaleb_McDonald/status/961474325915291648,Twitter,,"OK, USA",en
2074,974282350023663616,http://twitter.com/QDOTDAVIS/status/974282350023663616,Twitter,,"Birmingham, AL, USA",en
2075,1020049868130275328,http://twitter.com/smokefreepdn/status/1020049868130275328,Twitter,,"El Paso, TX, USA",en
2076,1035160113445777409,http://twitter.com/BluegrassCap/status/1035160113445777409,Twitter,,,en
2077,961479461064486913,http://twitter.com/LukeFarch/status/961479461064486913,Twitter,,"CO, USA",en
2078,1035229257767833600,http://twitter.com/walkinggator/status/1035229257767833600,Twitter,,"FL, USA",en
2079,993535446096498688,http://twitter.com/BUSPH/status/993535446096498688,Twitter,,,en
2080,1035262340529307648,http://twitter.com/BobbyPe24363450/status/1035262340529307648,Twitter,,,en
2081,1037848260671614978,http://twitter.com/mayascoma/status/1037848260671614978,Twitter,,,en
2082,961469236756566016,http://twitter.com/garrettcatald0/status/961469236756566016,Twitter,,"VA, USA",en
2083,961416274050940930,http://twitter.com/jtbocephus/status/961416274050940930,Twitter,,USA,en
2084,982541159007440896,http://twitter.com/fthirlway/status/982541159007440896,Twitter,,GBR,en
2085,961469692614512641,http://twitter.com/Amelia_RH/status/961469692614512641,Twitter,,"Kitchener, ON, CAN",en
2086,961425537167130624,http://twitter.com/chloeisabellem/status/961425537167130624,Twitter,,"Charlotte, NC, USA",en
2087,994227821164748800,http://twitter.com/GeekInfoNow/status/994227821164748800,Twitter,,,en
2088,961476412103327744,http://twitter.com/Lostmyheadspenc/status/961476412103327744,Twitter,,USA,en
2089,1025158345647214592,http://twitter.com/ThatVapeDude_LA/status/1025158345647214592,Twitter,,"Los Angeles, CA, USA",en
2090,1039636971927171072,http://twitter.com/eStream_Studios/status/1039636971927171072,Twitter,,,en
2091,1039896924474757120,http://twitter.com/Sudeep_Arya/status/1039896924474757120,Twitter,,"New York, NY, USA",en
2092,961478002235228160,http://twitter.com/abbyelise7618/status/961478002235228160,Twitter,,"WA, USA",en
2093,1022538149275357190,http://twitter.com/AbbyVapes/status/1022538149275357190,Twitter,,"Atlanta, GA, USA",en
2094,1039903747391008768,http://twitter.com/jalbeckett/status/1039903747391008768,Twitter,,USA,en
2095,962024834837356545,http://twitter.com/Isaacregalado_/status/962024834837356545,Twitter,,USA,en
2096,961460072101634048,http://twitter.com/jazmin_boler/status/961460072101634048,Twitter,,"Charlotte, NC, USA",en
2097,961393821258014720,http://twitter.com/gdoggy99/status/961393821258014720,Twitter,,,en
2098,961437813223903232,http://twitter.com/dwebby4/status/961437813223903232,Twitter,,,en
2099,1030582131645472768,http://twitter.com/EonSmoke/status/1030582131645472768,Twitter,,"New York, NY, USA",en
2100,1022619317895147520,http://twitter.com/markse68/status/1022619317895147520,Twitter,,,en
2101,1022398524997226496,http://twitter.com/KBChiropractic/status/1022398524997226496,Twitter,,"NY, USA",en
2102,1000087675326492673,http://twitter.com/HorMarian/status/1000087675326492673,Twitter,,,en
2103,1019748679379574784,http://twitter.com/JUULvapor/status/1019748679379574784,Twitter,,"San Francisco, CA, USA",en
2104,1035160309844070401,http://twitter.com/terranovus/status/1035160309844070401,Twitter,,,en
2105,1022126438592532480,http://twitter.com/TruthinAd/status/1022126438592532480,Twitter,,,en
2106,894373327120343040,http://twitter.com/whynotjuul/status/894373327120343040,Twitter,,,en
2107,986643495967391745,http://twitter.com/LobbyHobby2/status/986643495967391745,Twitter,,"Washington, DC, DC, USA",en
2108,1025065894769319936,http://twitter.com/nalaatweets/status/1025065894769319936,Twitter,,"Chicago, IL, USA",en
2109,1008793324839415808,http://twitter.com/BRIK_charger/status/1008793324839415808,Twitter,,,en
2110,941209951858495488,http://twitter.com/Vvelvvet/status/941209951858495488,Twitter,,,en
2111,988265113080676353,http://twitter.com/SMCCCD_DPS/status/988265113080676353,Twitter,,"San Francisco, CA, USA",en
2112,1008761167572094978,http://twitter.com/AutumnHudson64/status/1008761167572094978,Twitter,,,en
2113,982410617251217408,http://twitter.com/ZacharyEarl/status/982410617251217408,Twitter,,"Denver, CO, USA",en
2114,1019903730236444673,http://twitter.com/DropStrokes/status/1019903730236444673,Twitter,,USA,en
2115,973252590845734912,http://twitter.com/itsrenaehoee__/status/973252590845734912,Twitter,,"Indianapolis, IN, USA",en
2116,1014985218757931008,http://twitter.com/COMEATNIGHT/status/1014985218757931008,Twitter,,USA,en
2117,1040236422576332803,http://twitter.com/nederock/status/1040236422576332803,Twitter,,,en
2118,1024772955220267008,http://twitter.com/VapingAlliance/status/1024772955220267008,Twitter,,NZL,en
2119,971900187986874370,http://twitter.com/dashlmao/status/971900187986874370,Twitter,,,en
2120,1004466275865808896,http://twitter.com/LilScootKodem/status/1004466275865808896,Twitter,,"Chicago, IL, USA",en
2121,925157102347309056,http://twitter.com/VaporArtisan/status/925157102347309056,Twitter,,"Burlington, VT, USA",en
2122,1015555207311319040,http://twitter.com/Steveriley33/status/1015555207311319040,Twitter,,,en
2123,989249632298524672,http://twitter.com/NYCTreatTobacco/status/989249632298524672,Twitter,,"New York, NY, USA",en
2124,1011043812163096576,http://twitter.com/E_Tobacconist/status/1011043812163096576,Twitter,,"Boulder, CO, USA",en
2125,1041671410668785664,http://twitter.com/ecigitesztek/status/1041671410668785664,Twitter,,"Budapest, Budapest, HUN",en
2126,997096931611594753,http://twitter.com/MTH_Pitt/status/997096931611594753,Twitter,,"Pittsburgh, PA, USA",en
2127,987345354520776704,http://twitter.com/truthinitiative/status/987345354520776704,Twitter,,"Washington, DC, DC, USA",en
2128,958110583848542208,http://twitter.com/Smoke_N_Stuff/status/958110583848542208,Twitter,,USA,en
2129,978965320814813184,http://twitter.com/JUUL_Squek/status/978965320814813184,Twitter,,"Cleveland, OH, USA",en
2130,948591866320162818,http://twitter.com/Smoke_N_Stuff/status/948591866320162818,Twitter,,USA,en
2131,993232948097945600,http://twitter.com/CaLiBeRMeTHoD/status/993232948097945600,Twitter,,,en
2132,997629769410924544,http://twitter.com/Ol3Dillon/status/997629769410924544,Twitter,,,en
2133,1043939112401530880,http://twitter.com/TIFFXNYKJOHNSON/status/1043939112401530880,Twitter,,"Los Angeles, CA, USA",en
2134,1003155074313572352,http://twitter.com/E_Tobacconist/status/1003155074313572352,Twitter,,"Boulder, CO, USA",en
2135,1038183153209405447,http://twitter.com/acap00000/status/1038183153209405447,Twitter,,"ON, CAN",en
2136,965766762175320069,http://twitter.com/ddigitalnews/status/965766762175320069,Twitter,,,en
2137,937800513592193025,http://twitter.com/vpvthy/status/937800513592193025,Twitter,,USA,en
2138,1019643521244987393,http://twitter.com/JMarkD50/status/1019643521244987393,Twitter,,"London, Greater London, GBR",en
2139,923534842087735296,http://twitter.com/juulwraps/status/923534842087735296,Twitter,,"Miami, FL, USA",en
2140,983671319899275264,http://twitter.com/local_vaper/status/983671319899275264,Twitter,,"ON, CAN",en
2141,1042154509986947073,http://twitter.com/ecigitesztek/status/1042154509986947073,Twitter,,"Budapest, Budapest, HUN",en
2142,1019753388731518976,http://twitter.com/rdtblog/status/1019753388731518976,Twitter,,,en
2143,1041022070392532993,http://twitter.com/ecigitesztek/status/1041022070392532993,Twitter,,"Budapest, Budapest, HUN",en
2144,970018963764719617,http://twitter.com/ItsMiji/status/970018963764719617,Twitter,,,en
2145,981562401748373506,http://twitter.com/AAMCNews/status/981562401748373506,Twitter,,"Annapolis, MD, USA",en
2146,952650624734318593,http://twitter.com/RoyalRizen/status/952650624734318593,Twitter,,,en
2147,1039933214008254464,http://twitter.com/TrendWikiCanada/status/1039933214008254464,Twitter,,"Ottawa, ON, CAN",en
2148,1039506868543152128,http://twitter.com/VapersChoiceUSA/status/1039506868543152128,Twitter,,"New York, NY, USA",en
2149,972979083414945794,http://twitter.com/GReliquids/status/972979083414945794,Twitter,,"Grand Rapids, MI 49306, USA",en
2150,940760292568559616,http://twitter.com/DLugassy371/status/940760292568559616,Twitter,,"New York, NY, USA",en
2151,949279501074272256,http://twitter.com/juulwraps/status/949279501074272256,Twitter,,"Miami, FL, USA",en
2152,1006675658754445312,http://twitter.com/MarceeCruz9/status/1006675658754445312,Twitter,,"Knoxville, TN, USA",en
2153,921817802817900544,http://twitter.com/Austin_Vapor/status/921817802817900544,Twitter,,"Austin, TX, USA",en
2154,1039700794629677057,http://twitter.com/kimride/status/1039700794629677057,Twitter,,"TX, USA",en
2155,1024340225420611585,http://twitter.com/CPGinsights/status/1024340225420611585,Twitter,,USA,en
2156,1024446759303634944,http://twitter.com/HozayNigriti/status/1024446759303634944,Twitter,,USA,en
2157,989264624045486080,http://twitter.com/NewsChannel8/status/989264624045486080,Twitter,,"Washington, DC, DC, USA",en
2158,961766088550821889,http://twitter.com/EonSmoke/status/961766088550821889,Twitter,,"New York, NY, USA",en
2159,1038947718113255425,http://twitter.com/E_Tobacconist/status/1038947718113255425,Twitter,,"Boulder, CO, USA",en
2160,976610152001523713,http://twitter.com/rae_chelli/status/976610152001523713,Twitter,,,en
2161,1039883872488566784,http://twitter.com/AdolescentMD/status/1039883872488566784,Twitter,,"OH, USA",en
2162,933081268207710208,http://twitter.com/juulwraps/status/933081268207710208,Twitter,,"Miami, FL, USA",en
2163,1039879375573921793,http://twitter.com/acap00000/status/1039879375573921793,Twitter,,"ON, CAN",en
2164,991376186440798209,http://twitter.com/JUULvapor/status/991376186440798209,Twitter,,"San Francisco, CA, USA",en
2165,1025900688231018497,http://twitter.com/JoodiG/status/1025900688231018497,Twitter,,,en
2166,1039893421459222528,http://twitter.com/gfabre_digital/status/1039893421459222528,Twitter,,"Paris, Ile-de-France, FRA",en
2167,936641550737657858,http://twitter.com/DropsOfVapor/status/936641550737657858,Twitter,,"Chicago, IL, USA",en
2168,1000110804379881472,http://twitter.com/CestAlain/status/1000110804379881472,Twitter,,USA,en
2169,996910760637976578,http://twitter.com/E_Tobacconist/status/996910760637976578,Twitter,,"Boulder, CO, USA",en
2170,1038240637731012608,http://twitter.com/OntarioCStores/status/1038240637731012608,Twitter,,"Hamilton, ON, CAN",en
2171,1038246360288567298,http://twitter.com/kitecharger/status/1038246360288567298,Twitter,,,en
2172,1019462532803842049,http://twitter.com/E_Tobacconist/status/1019462532803842049,Twitter,,"Boulder, CO, USA",en
2173,989264613731692544,http://twitter.com/ABC7News/status/989264613731692544,Twitter,,"Washington, DC, DC, USA",en
2174,983682033833730050,http://twitter.com/pulse50/status/983682033833730050,Twitter,,NLD,en
2175,1018332391515947008,http://twitter.com/EarthlyIncorp/status/1018332391515947008,Twitter,,,en
2176,913913021847756800,http://twitter.com/CigarEvents/status/913913021847756800,Twitter,,USA,en
